Date,AES,AEE,AEP,AWK,ATO,CNP,CMS,ED,D,DTE,DUK,EIX,ETR,EVRG,ES,EXC,FE
2016-09-14,10.919910430908203,44.92646026611328,58.56783676147461,69.61041259765625,68.688720703125,20.302494049072266,38.39816284179688,67.75597381591797,66.33087921142578,83.14469146728516,70.54025268554688,65.02187347412111,68.75640106201172,,49.17184066772461,30.050308227539066,29.243316650390625
2016-09-15,11.123772621154783,45.07470321655274,58.823997497558594,70.03794860839844,69.51139831542969,20.501628875732425,38.582420349121094,68.14900207519531,66.92415618896484,83.8165512084961,70.88993835449219,65.35680389404297,69.37300109863281,,49.64735794067383,30.531190872192386,29.44053649902344
2016-09-16,11.114909172058104,45.75104904174805,59.290565490722656,70.61748504638672,70.05982971191406,20.86368560791016,38.996986389160156,68.83451080322266,67.47251129150389,84.94232940673828,71.38311004638672,66.15340423583984,70.12367248535156,,50.02592468261719,30.69450378417969,29.57501602172852
2016-09-19,11.256725311279297,46.362548828125,59.84861373901367,71.42504119873047,71.34586334228516,21.089975357055664,39.43919372558594,69.83078002929689,68.22760009765625,85.70496368408203,72.145263671875,66.55170440673828,70.72239685058594,,50.40448760986328,30.993915557861328,30.247377395629886
2016-09-20,11.327632904052734,46.41813659667969,59.47353744506836,71.39652252197266,71.10946655273438,21.24385070800781,39.337852478027344,69.958740234375,67.98489379882811,85.24192810058594,71.8852310180664,66.4068603515625,70.82068634033203,,50.25674819946289,30.76708602905273,30.247377395629886
2016-09-21,11.611268997192385,47.3817024230957,60.55304336547852,72.93561553955078,72.6791763305664,21.741683959960934,40.1669807434082,71.34805297851562,68.99167633056639,87.02140808105469,73.43645477294922,67.89142608642578,72.35774993896484,,51.19854354858398,31.619956970214844,30.991456985473636
2016-09-22,11.6910400390625,47.631874084472656,60.92811965942383,73.49613952636719,73.42620086669922,21.823144912719727,40.31438827514648,72.07012939453125,69.25235748291016,87.30284881591797,73.9834213256836,68.35308837890625,73.03691864013672,,51.54017639160156,31.95567512512207,31.23350524902344
2016-09-23,11.75308609008789,47.90055465698242,60.98301696777344,72.66959381103516,72.47113800048828,21.895559310913086,40.41573333740234,71.91473388671875,69.22540283203125,87.92928314208984,73.99238586425781,68.45266723632811,72.7688217163086,,51.91874694824219,31.574596405029297,30.91974258422852
2016-09-26,11.62899684906006,47.69672393798828,60.70855712890625,72.85010528564453,72.49951171875,21.958919525146484,40.55391693115234,71.89646911621094,68.85684204101561,87.72955322265625,73.66061401367188,68.38929748535156,72.36669158935547,,52.02030563354492,31.59274482727051,31.000423431396484
2016-09-27,11.593542098999025,46.8443374633789,59.92180252075195,72.3465805053711,71.78083801269531,21.614961624145508,39.85375213623047,71.1561050415039,68.11972808837889,86.31324005126953,73.01502990722656,67.20345306396484,71.13346862792969,,51.16161346435547,31.012067794799805,30.18461799621582
2016-09-28,11.655585289001465,46.659034729003906,59.79372787475586,72.4225845336914,71.71464538574219,21.832199096679688,39.61423110961914,70.53457641601562,68.17366027832031,86.14075469970703,72.71912384033203,67.14878845214844,70.52578735351562,,51.00464630126953,30.857820510864254,30.068073272705078
2016-09-29,11.433998107910154,45.95488739013672,59.00696182250977,71.23501586914062,70.806884765625,21.34341812133789,38.97855758666992,69.94960021972656,67.19384765625,84.47930908203125,72.01077270507812,66.21945190429689,69.10491180419922,,50.49681091308594,30.20455551147461,29.73637771606445
2016-09-30,11.38967990875244,45.56575012207031,58.74166488647461,71.10201263427734,70.41918182373047,21.026615142822266,38.70217895507813,68.82537078857422,66.76235961914061,85.04219818115234,71.7686767578125,65.82768249511719,68.56874084472656,,50.02592468261719,30.20455551147461,29.65569496154785
2016-10-03,11.052865982055664,45.05616760253906,58.10127639770508,70.3609619140625,69.71944427490234,20.727914810180664,38.14021301269531,67.85651397705078,65.87242889404297,84.28864288330078,70.9168472290039,65.04412078857422,67.70191192626953,,49.43498229980469,29.732746124267575,28.95643615722656
2016-10-04,10.591958045959473,43.89802932739258,56.884544372558594,68.31836700439453,67.39324188232422,20.239139556884766,37.27423095703125,66.51290893554689,64.85668182373047,82.80877685546875,69.45529174804689,63.67745590209961,66.14697265625,,48.57629776000977,28.90709114074707,28.355791091918945
2016-10-05,10.512186050415039,44.20377731323242,56.884544372558594,67.61531066894531,66.76913452148439,20.23008346557617,37.200531005859375,66.26613616943361,64.61396026611328,83.36259460449219,69.12351989746094,63.55901718139648,65.54824829101561,,48.530128479003906,29.152069091796875,28.14063835144043
2016-10-06,10.334915161132812,44.09260177612305,56.948585510253906,67.64381408691406,66.89206695556639,20.1848258972168,37.26501846313477,66.11074066162111,64.64093780517578,83.72575378417969,69.12351989746094,63.613685607910156,65.95932006835939,,48.67786026000977,29.08855438232422,28.21235466003418
2016-10-07,10.272871017456056,43.9443588256836,56.52775573730469,67.11178588867189,66.25852966308594,19.8227653503418,37.0899772644043,65.83654022216797,64.27236938476561,83.353515625,68.65726470947266,63.67745590209961,65.35163879394531,,48.41932678222656,29.19743347167969,28.077882766723636
2016-10-10,10.343778610229492,44.19451904296875,56.9119873046875,67.81481170654297,66.85424041748047,20.076208114624023,37.41241455078125,65.99191284179689,64.91958618164061,83.84376525878906,69.09661865234375,64.01458740234375,66.03081512451172,,48.71479034423828,29.48777198791504,28.4454402923584
2016-10-11,10.210824966430664,43.43478012084961,56.1160774230957,66.96927642822266,65.20890045166016,19.768455505371094,36.9517822265625,65.49835205078125,64.44318389892578,83.1628646850586,68.06546783447266,63.2401237487793,65.49462890625,,47.99459457397461,29.17021560668945,27.98823547363281
2016-10-12,10.343778610229492,44.09260177612305,56.7198715209961,67.72933197021484,66.22068023681639,19.985694885253906,37.22816467285156,65.87311553955078,64.86566925048828,83.2990493774414,68.72898101806639,63.83233642578125,66.18272399902344,,48.54859161376953,29.49684715270996,28.11374473571777
2016-10-13,10.39695930480957,44.50952911376953,57.20473861694336,68.17584991455078,67.14739227294922,20.22103500366211,37.63351821899414,66.66829681396484,65.8994140625,84.18877410888672,69.88568878173828,64.69790649414061,66.91550445556639,,49.21338653564453,29.80533790588379,28.29303741455078
2016-10-14,10.255142211914062,44.50026321411133,56.99431991577149,68.1473388671875,67.21358489990234,20.248186111450195,37.49532699584961,66.25698852539061,65.42298889160156,83.52603149414062,69.23112487792969,64.5521240234375,66.27208709716797,,49.10258483886719,29.66923713684082,28.24821472167969
2016-10-17,10.379234313964844,44.639244079589844,57.60726547241211,68.15683746337889,67.78094482421875,20.302494049072266,37.808555603027344,66.72312927246094,65.46793365478516,83.88009643554688,69.52701568603516,64.88922119140625,66.70102691650389,,49.62887954711914,29.714601516723636,28.89368438720703
2016-10-18,10.52104949951172,45.31559753417969,57.97320175170898,68.80287933349611,68.24428558349611,20.374908447265625,38.158634185791016,66.94249725341797,65.95334625244139,84.28864288330078,69.84981536865234,65.66368865966797,66.96018218994139,,49.97975158691406,30.023090362548828,29.72741508483887
2016-10-19,10.74263858795166,45.12102127075195,57.80853271484375,68.08083343505861,68.38613128662111,20.4835262298584,38.103363037109375,67.12530517578125,65.80950927734375,84.21602630615234,70.05604553222656,65.61811828613281,66.9244384765625,,49.83202362060547,29.83255386352539,29.718448638916016
2016-10-20,10.680593490600586,45.04690551757813,57.55237197875977,68.16635131835939,68.24428558349611,20.510677337646484,38.09415054321289,67.28982543945311,65.71962738037111,84.53377532958984,70.31607818603516,65.37211608886719,66.58486175537111,,49.97051239013672,29.796260833740234,29.449501037597656
2016-10-21,10.65400218963623,44.90792846679688,57.15899658203125,68.01432800292969,67.81877136230469,20.564983367919922,37.91910934448242,66.87850952148439,65.47691345214844,84.2069320678711,69.95740509033203,64.59767150878906,66.28102111816406,,49.85972213745117,29.48777198791504,29.75430679321289
2016-10-24,10.680593490600586,45.07470321655274,57.66215515136719,68.48934936523439,67.94169616699219,20.41111183166504,38.12178421020508,66.87850952148439,65.72861480712889,84.56101989746094,70.29814910888672,64.92568206787111,66.19165802001953,,49.97975158691406,29.62387084960937,29.88878059387207
2016-10-25,10.65400218963623,45.42677307128906,58.05552673339844,69.01189422607422,68.21591186523439,20.519731521606445,38.33367538452149,67.31725311279297,65.98030853271484,85.33271026611328,70.46851348876953,65.25369262695311,64.77078247070311,,50.13671112060547,29.85070037841797,30.13979721069336
2016-10-26,10.636277198791504,45.49163055419922,58.11957550048828,68.88837432861328,68.44286346435547,20.510677337646484,38.37052917480469,67.52745819091797,66.36684417724611,85.25102996826172,70.62989807128906,65.38124084472656,64.59204864501953,,50.14595031738281,30.177330017089844,30.44459724426269
2016-10-27,10.476731300354004,45.15808868408203,57.80853271484375,68.70787048339844,67.95115661621094,20.429214477539066,38.103363037109375,67.15271759033203,65.89041900634766,85.06036376953125,70.31607818603516,65.06233978271484,64.23458862304689,,49.77661514282226,30.18640518188477,30.390811920166016
2016-10-28,10.423050880432127,45.27853393554688,58.00979232788086,68.90737915039061,68.06462097167969,20.393014907836914,38.0480842590332,67.62801361083984,66.06121063232422,85.28733825683594,70.58507537841797,65.49055480957031,64.66353607177734,,50.04438400268555,30.15011405944824,30.44459724426269
2016-10-31,10.530414581298828,46.27915954589844,59.31800079345703,70.34197235107422,70.34353637695311,20.63739776611328,38.831153869628906,69.05388641357422,67.59835815429689,87.16667175292969,71.75074005126953,66.94834899902344,65.84314727783203,,50.83843994140625,30.912261962890625,30.740442276000977
2016-11-01,10.423050880432127,45.55647659301758,57.98234558105469,69.40142059326172,68.0362548828125,20.365856170654297,38.25997924804688,67.68285369873047,66.93315124511719,85.60508728027344,70.45059204101562,66.05545806884766,64.27928924560547,,49.93358612060547,30.177330017089844,30.00532531738281
2016-11-02,10.253061294555664,45.07470321655274,57.27792739868164,68.86937713623047,67.02445983886719,20.012847900390625,37.93510818481445,67.47261810302734,66.60955047607422,84.59733581542969,69.93948364257811,64.41544342041016,63.82351684570313,,49.3426513671875,29.66923713684082,29.90671157836914
2016-11-03,10.51251983642578,45.46383285522461,57.56151580810547,68.48934936523439,67.47834014892578,20.402061462402344,38.20428466796875,67.51831817626953,66.83428192138672,84.67904663085938,69.92156219482422,64.73435211181639,63.79672241210938,,49.2872543334961,29.7418212890625,30.16952896118164
2016-11-04,10.83460521697998,45.73252487182617,57.08580780029297,67.06429290771484,67.10956573486328,20.75507164001465,37.85157012939453,67.40863800048828,66.33087921142578,84.51560974121094,69.284912109375,64.06012725830078,63.28734588623047,,49.10258483886719,29.660160064697266,30.423274993896484
2016-11-07,11.10301113128662,47.07595825195313,57.854270935058594,68.14835357666016,68.79273223876953,21.379623413085934,38.714786529541016,68.13072204589844,67.16688537597656,86.51299285888672,70.95271301269531,65.2081298828125,63.90394592285156,,50.12748718261719,30.32249641418457,31.18454551696777
2016-11-08,11.120903968811037,47.44656372070313,58.389869689941406,69.17032623291016,69.18989562988281,21.45203399658203,38.96540451049805,68.85276794433594,67.86802673339844,87.29378509521484,71.41898345947266,65.8367919921875,64.89002227783203,,50.81074142456055,30.54026031494141,31.2661075592041
2016-11-09,10.745139122009276,45.44530487060547,56.56143569946289,69.00796508789061,68.14971923828125,21.00851058959961,37.44316482543945,66.04676818847656,65.81849670410156,83.86194610595703,69.34767913818361,63.93257141113281,62.28463745117188,,49.14875793457031,29.09762382507324,30.35078048706055
2016-11-10,10.262008666992188,44.28716659545898,55.167030334472656,67.84271240234375,66.63676452636719,20.927047729492188,36.65421676635742,64.61175537109375,63.93976593017578,82.87232971191406,67.39298248291016,62.647911071777344,61.3980941772461,,48.32699584960938,27.66620635986328,28.8645076751709
2016-11-11,10.074125289916992,44.259376525878906,55.39789199829102,68.08148956298828,66.73131561279297,20.746017456054688,36.89553451538086,64.42896270751953,63.60717010498047,82.59089660644531,67.46470642089844,62.72990798950195,60.98195266723633,,47.9668960571289,27.49209022521973,28.65606689453125
2016-11-14,10.038337707519533,45.04690551757813,54.2251091003418,67.44156646728516,67.05283355712889,21.018356323242188,36.65421676635742,64.17980194091797,62.915016174316406,82.96311950683594,66.74737548828125,62.26523208618164,61.5428352355957,,47.72683715820313,28.499818801879886,28.85544395446777
2016-11-15,10.32463550567627,45.64913940429688,54.90845489501953,68.40624237060547,67.56344604492189,21.302143096923828,37.11831283569336,65.12104797363281,64.03865051269531,84.7879867553711,68.08340454101561,63.26745986938477,62.08561325073242,,48.41008758544922,29.703901290893555,29.08201026916504
2016-11-16,10.15464687347412,44.90792846679688,54.47443389892578,68.72142028808594,67.40270233154297,21.256372451782227,37.0533332824707,64.44741058349611,63.86786270141602,83.48970031738281,67.08130645751953,62.72077941894531,61.6242561340332,,47.98536682128906,29.26858139038086,28.882631301879886
2016-11-17,10.226221084594727,44.94498825073242,54.35438537597656,68.56861114501953,67.39324188232422,21.256372451782227,36.914100646972656,64.63197326660156,63.84988784790039,83.2354965209961,66.99060821533203,62.58412551879883,61.67852783203125,,48.19772720336914,29.16669845581055,28.96419715881348
2016-11-18,10.199379920959473,44.91719436645508,53.96653747558594,68.6068115234375,67.73365783691406,21.36622428894043,36.86769104003906,64.16134643554689,63.95775604248047,82.81786346435547,66.74575805664061,62.36545944213867,61.36191177368164,,47.84685897827149,29.38898849487305,28.45668792724609
2016-11-21,10.33358383178711,45.2507438659668,54.7791748046875,69.18943786621094,68.87783813476561,21.531003952026367,37.294654846191406,64.68733215332031,64.94656372070311,83.78022766113281,67.49846649169922,63.12168502807617,61.89564514160156,,48.19772720336914,30.08365249633789,28.918880462646484
2016-11-22,10.208328247070312,45.79738235473633,54.64065170288086,70.81316375732422,68.44286346435547,21.622547149658203,37.61952590942383,64.89035034179689,65.79154205322266,85.18746948242188,66.99968719482422,63.53168869018555,61.8866081237793,,48.42856216430664,30.065128326416016,28.909820556640625
2016-11-23,10.14570140838623,45.46383285522461,54.31744384765625,69.23719024658203,68.08129119873047,21.613393783569336,36.86769104003906,64.17980194091797,65.50389099121094,84.12523651123047,66.69135284423828,62.857460021972656,61.6242561340332,,47.77299499511719,29.926198959350586,28.538249969482425
2016-11-25,10.405158042907717,46.31622314453125,55.1485595703125,71.0232925415039,69.35633087158203,21.924638748168945,37.68450164794922,65.2041015625,66.47471618652344,85.36903381347656,67.42591094970703,63.55901718139648,62.89979553222656,,48.557823181152344,30.17627716064453,29.12732315063477
2016-11-28,10.682509422302246,47.32612228393555,56.23822784423828,71.53905487060547,69.175537109375,22.12603759765625,38.53843688964844,67.04045104980469,67.57138824462889,86.97601318359375,68.99480438232422,64.93479156494139,63.84967803955078,,49.71198654174805,30.926513671875,29.535140991210934
2016-11-29,10.628829002380373,47.18714904785156,56.57990646362305,72.57059478759766,70.55523681640625,22.05279922485352,38.83545684814453,67.04045104980469,68.41635894775389,86.97601318359375,69.25779724121094,64.82546234130861,64.59147644042969,,49.62887954711914,31.17659568786621,29.49888610839844
2016-11-30,10.244115829467773,45.51016235351562,54.52984619140625,69.21809387207031,67.67213439941406,21.84225082397461,37.331790924072266,64.38280487060547,66.49298095703125,84.51560974121094,66.89991760253906,62.65701293945313,62.17609405517578,,47.66219711303711,30.11144256591797,28.35699844360352
2016-12-01,9.868349075317383,45.31559753417969,53.70797729492188,68.50175476074219,66.75868225097656,21.78732109069824,36.83984375,64.10598754882811,66.00305938720703,84.98771667480469,65.97492218017578,62.46567916870117,62.31177520751953,,47.18206405639648,29.796525955200195,28.08512306213379
2016-12-02,10.00255012512207,46.01047134399414,54.20663452148438,69.26584625244139,68.00515747070311,22.061952590942386,37.0718879699707,64.30898284912111,66.93753051757811,86.36772155761719,66.58251190185547,63.23100662231445,62.67363357543945,,47.71759796142578,30.57455062866211,27.70449066162109
2016-12-05,10.14570140838623,45.954383850097656,54.66836547851562,69.26584625244139,67.70067596435547,21.95210075378418,37.0533332824707,64.33667755126953,66.66536712646484,86.32231903076172,66.75482177734375,63.54079055786133,62.76409912109375,,47.94842910766602,30.861682891845703,27.64105033874512
2016-12-06,10.13675308227539,46.12265396118164,54.91769790649414,68.97930908203125,67.61504364013672,21.769018173217773,37.0533332824707,63.8106803894043,65.96677398681639,86.42219543457031,66.98155975341797,62.72990798950195,62.655540466308594,,48.02229690551758,30.61160087585449,27.523237228393555
2016-12-07,10.396209716796877,46.62743759155274,55.63798904418945,69.39956665039061,68.80443572998047,22.05279922485352,37.65665054321289,64.97340393066406,66.68350219726561,87.97467803955078,67.71611022949219,63.42235565185547,63.7230339050293,,48.90869140625,31.05618476867676,27.24229431152344
2016-12-08,10.59304141998291,46.57135391235352,55.57334518432617,69.77207183837889,69.55614471435547,22.01618194580078,37.69378280639648,65.13027954101561,66.68350219726561,87.33008575439453,67.77053070068361,63.26745986938477,63.695884704589844,,49.21338653564453,31.6767520904541,27.66824150085449
2016-12-09,10.6646146774292,47.42201232910156,56.32134246826172,69.74342346191406,69.67984771728516,22.364049911499023,38.16715621948242,65.92387390136719,67.61797332763672,88.47402954101562,68.75901031494139,63.75034713745117,64.01251220703125,,49.63811492919922,32.32511138916016,27.8494930267334
2016-12-12,10.745139122009276,47.99223327636719,57.20785903930664,70.43110656738281,70.38396453857422,22.43728256225586,38.72406768798828,67.19732666015625,68.46174621582031,89.35467529296875,69.35755920410156,64.18768310546875,64.73622131347656,,50.12748718261719,31.96388435363769,28.1485595703125
2016-12-13,10.90618133544922,48.53440856933594,57.9096794128418,70.82270812988281,70.36494445800781,22.501361846923828,38.54771423339844,67.62180328369139,68.90628051757811,89.79955291748047,70.11933135986328,64.84366607666016,65.79465484619139,,50.36754989624024,32.843795776367195,28.647003173828125
2016-12-14,10.682509422302246,47.39396667480469,56.97699356079102,68.71189117431639,68.89958953857422,22.13518714904785,37.88869857788086,65.71161651611328,67.24600219726561,87.9837646484375,68.49602508544922,63.40412139892578,64.83573913574219,,49.40404891967773,32.501094818115234,28.35699844360352
2016-12-15,10.55725383758545,47.76788330078125,57.35560989379883,68.75009155273439,69.46099090576172,22.254194259643555,37.96295547485352,66.20993041992189,67.65428161621094,88.53775024414062,68.949462890625,63.95078659057617,65.48707580566406,,49.97190856933594,33.093868255615234,28.384185791015625
2016-12-16,10.51251983642578,48.23527526855469,58.00202560424805,69.60969543457031,70.56475830078125,22.235889434814453,38.51987075805664,67.06812286376953,68.83370208740234,89.9204330444336,69.45730590820311,65.34480285644531,66.19269561767578,,50.80043029785156,33.084609985351555,28.801067352294922
2016-12-19,10.59304141998291,48.5063705444336,58.12206649780274,70.02040863037111,70.51718139648438,22.391508102416992,38.8818588256836,67.40032196044922,69.41435241699219,89.99369812011719,69.94702911376953,65.24456787109375,66.20173645019531,,51.26588439941406,33.11239624023437,28.68325614929199
2016-12-20,10.682509422302246,48.78681182861328,58.37139892578125,69.90578460693361,70.81214904785156,22.574596405029297,38.714786529541016,67.76943969726561,69.41435241699219,90.3050308227539,70.14653015136719,65.70012664794922,66.24697875976561,,51.44276809692383,32.843795776367195,28.35699844360352
2016-12-21,10.718295097351074,48.56245803833008,57.9927864074707,69.53329467773439,70.6694107055664,22.5654411315918,38.5755615234375,67.47415161132811,69.16938018798828,89.92959594726562,69.82913208007811,65.36301422119139,65.94844055175781,,51.15417861938477,32.54739761352539,28.474811553955078
2016-12-22,10.539361000061037,48.99246215820313,58.39910888671875,69.18943786621094,71.04051971435547,22.739376068115234,38.60340118408203,67.82480621337889,69.52322387695311,90.20430755615234,70.52741241455078,65.71833801269531,66.20173645019531,,51.61033630371094,32.70486068725586,28.293561935424805
2016-12-23,10.494625091552734,49.02985382080078,58.33446502685547,69.67655944824219,70.99292755126953,22.73022079467773,38.70550537109375,67.94475555419922,69.63209533691406,90.41490936279295,70.39139556884766,65.5087890625,65.93939971923828,,51.62894821166992,32.69559860229492,28.3388729095459
2016-12-27,10.610934257507324,49.13268661499024,58.29753112792969,69.80072784423828,71.10712432861328,22.66613960266113,38.69622802734375,68.05550384521484,69.55951690673828,90.3324966430664,70.26443481445311,65.54523468017578,66.04795074462889,,51.55447387695313,32.78822708129883,28.34793472290039
2016-12-28,10.414105415344238,48.44093322753906,57.61417007446289,68.75009155273439,70.11753845214844,22.373201370239254,38.334232330322266,67.42800903320311,69.25104522705078,89.67321014404297,69.8563232421875,65.31802368164061,65.12521362304689,,50.94006729125977,32.602977752685554,27.949182510375977
2016-12-29,10.467784881591797,49.13268661499024,58.4360466003418,69.45688629150389,71.03099822998047,22.638675689697266,38.770484924316406,68.35079193115234,69.84983825683594,90.58889770507812,70.75413513183594,66.35539245605469,66.49123382568361,,51.731346130371094,33.084609985351555,28.20293235778809
2016-12-30,10.396209716796877,49.03920364379883,58.140541076660156,69.11302185058594,70.55523681640625,22.55628776550293,38.63125228881836,67.99092102050781,69.48693084716797,90.20430755615234,70.39139556884766,66.08916473388672,66.46409606933594,,51.41483688354492,32.87158203125,28.066993713378906
2017-01-03,10.431998252868652,48.96442031860352,57.955848693847656,69.00796508789061,70.93585205078125,22.510517120361328,38.54771423339844,67.94475555419922,69.178466796875,89.92959594726562,70.49114227294922,65.86884307861328,65.98463439941406,,51.27519989013672,32.59371566772461,28.048870086669922
2017-01-04,10.34253215789795,49.0205078125,58.03895568847656,69.54283905029297,71.33548736572266,22.71191215515137,38.76120376586914,67.88018035888672,69.11494445800781,90.1676788330078,70.41859436035156,66.42884063720703,66.27412414550781,,51.45206832885742,32.87158203125,28.066993713378906
2017-01-05,10.208328247070312,49.26354598999024,58.35293960571289,69.65744781494139,70.98342895507812,22.71191215515137,38.97468566894531,68.02783203125,69.20568084716797,90.28671264648438,70.50927734375,66.19014739990234,66.03891754150389,,51.46138000488281,32.88084030151367,27.95824432373047
2017-01-06,10.575146675109863,49.63746643066406,58.3067626953125,69.57149505615234,70.57427215576172,23.21540069580078,39.12319564819336,68.23084259033203,69.7681884765625,90.52479553222656,70.27349090576172,65.81375885009766,66.25601959228516,,51.44276809692383,33.41804885864258,28.211997985839844
2017-01-09,10.315689086914062,48.59984970092773,57.54029846191406,68.14835357666016,69.66081237792969,22.77599334716797,38.5941276550293,67.14195251464844,68.69762420654297,89.6274185180664,69.50265502929689,65.19866943359375,64.31103515625,,50.80043029785156,32.66781234741211,28.10324478149414
2017-01-10,10.13675308227539,48.58116149902344,57.36483764648438,67.546630859375,69.73693084716797,22.840072631835934,38.52914810180664,67.03121185302734,68.43450927734375,89.21537017822266,69.37569427490234,65.28130340576172,64.44673156738281,,50.53045654296875,32.47330856323242,27.523237228393555
2017-01-11,10.530414581298828,48.79615783691406,58.34370422363281,67.40335845947266,70.49813842773438,23.270326614379886,38.93755340576172,67.39109802246094,68.61597442626953,90.11273956298828,69.91980743408203,66.21768188476561,64.86286926269531,,51.25658416748047,32.77895355224609,27.8494930267334
2017-01-12,10.360424041748047,48.57181167602539,58.44527816772461,67.51796722412111,70.8978042602539,23.187936782836914,38.89114761352539,67.93553924560547,68.29842376708984,90.07610321044922,70.31882476806639,66.44719696044922,64.98047637939453,,51.48931503295898,32.825271606445305,27.80417823791504
2017-01-13,10.485679626464844,48.58116149902344,58.389869689941406,67.64213562011719,71.23081970214844,23.270326614379886,38.92827224731445,67.91709136962889,68.23490905761719,90.01203918457031,70.01956939697266,66.19014739990234,64.75431823730469,,51.34035873413086,32.825271606445305,27.740741729736328
2017-01-17,10.655667304992676,49.12333297729492,58.92547607421875,68.83604431152344,71.11663818359375,23.33440589904785,39.16959762573242,68.83987426757811,69.13310241699219,90.83612060546876,70.24629974365234,66.56655120849611,65.26091003417969,,51.87099075317383,33.232803344726555,28.23012351989746
2017-01-18,10.673563003540039,48.94572067260742,58.60226440429688,69.34224700927734,71.59239959716797,23.50834083557129,39.16032028198242,68.68300628662111,69.10588836669922,90.55226135253906,70.28256988525389,66.37375640869139,65.03475952148439,,51.68480682373047,33.075347900390625,27.876678466796875
2017-01-19,10.494625091552734,48.43158721923828,57.90044403076172,68.64502716064453,70.659912109375,23.28863525390625,39.10463333129883,67.81558227539061,68.60688781738281,89.86550903320312,69.93795776367189,65.84130859375,64.302001953125,,51.26588439941406,33.103137969970696,27.468860626220703
2017-01-20,10.208328247070312,48.65593338012695,58.09436416625977,68.70233154296875,71.08808898925781,23.435102462768555,39.29026794433594,67.43724060058594,68.76112365722656,90.10358428955078,70.12838745117189,66.07080841064453,64.38341522216797,,51.20072555541992,33.158714294433594,27.22417068481445
2017-01-23,10.038337707519533,48.59050369262695,57.9096794128418,68.54949951171875,70.78360748291016,23.28863525390625,39.25314331054688,67.32649993896484,68.57060241699219,89.7647705078125,69.8563232421875,65.93309020996094,63.94013977050781,,50.95868682861328,32.69559860229492,26.8344783782959
2017-01-24,10.172539710998537,48.66528701782226,57.97431945800781,68.6832275390625,71.49723815917969,23.45341491699219,38.95612335205078,67.16962432861328,68.47080993652344,89.70066833496094,69.99237060546875,66.09833526611328,63.7230339050293,,50.78180694580078,32.538135528564446,26.807287216186523
2017-01-25,10.172539710998537,48.5157241821289,57.74345779418945,68.50175476074219,71.34500122070312,23.75550651550293,38.80760955810547,67.12349700927734,68.77926635742189,89.68236541748047,69.90167999267578,65.85047149658203,63.84967803955078,,50.54907989501953,32.741905212402344,27.00666618347168
2017-01-26,10.038337707519533,48.68397903442383,57.84503555297852,68.95065307617189,72.03009033203125,23.792123794555664,38.94683074951172,67.38188171386719,68.67040252685547,89.93876647949219,69.93795776367189,66.06162261962889,63.80444717407226,,50.76318740844727,32.68633270263672,27.024791717529297
2017-01-27,10.199379920959473,48.44093322753906,58.14977645874024,69.06526947021484,71.68754577636719,23.856204986572266,38.77975463867188,67.47415161132811,68.51615905761719,88.9131851196289,69.77471923828125,66.09833526611328,63.82253646850586,,50.50253677368164,32.491832733154304,27.17885589599609
2017-01-30,10.136085510253906,48.31941604614258,58.37139892578125,68.6832275390625,71.19276428222656,23.64565658569336,39.021087646484375,67.60333251953125,68.28028106689453,88.958984375,69.93795776367189,66.03408050537111,63.87681198120117,,50.67010116577149,32.45478057861328,27.024791717529297
2017-01-31,10.344053268432617,49.21681594848633,59.156333923339844,70.14457702636719,72.48683166503906,23.99351692199707,39.54087829589844,68.60918426513672,69.20568084716797,90.32335662841795,71.2257080078125,66.90621185302734,64.80859375,,51.49861526489258,33.232803344726555,27.47792053222656
2017-02-01,10.16321086883545,48.3754997253418,58.26058959960938,68.57817077636719,70.94536590576172,23.73719596862793,39.40289306640625,67.66792297363281,65.18653106689453,89.67321014404297,70.15560150146484,65.73112487792969,63.97632217407226,,50.92144775390625,32.834529876708984,27.042917251586914
2017-02-02,10.235549926757812,49.16072463989258,58.89776992797852,69.71476745605469,71.44014739990234,23.975210189819336,40.0015983581543,68.71991729736328,65.03229522705078,90.6072006225586,70.54556274414062,66.65834808349611,64.62767028808594,,51.52655029296875,33.177230834960945,27.14260482788086
2017-02-03,10.28075885772705,49.25420761108398,59.12863540649414,69.51795196533203,72.20135498046875,24.075908660888672,39.87063598632813,68.47076416015625,65.05043792724611,90.6621551513672,70.41859436035156,66.59408569335939,64.97142791748047,,51.87099075317383,33.14017868041992,27.41779327392578
2017-02-06,10.20842170715332,49.21681594848633,58.93471145629883,69.21073150634766,71.59239959716797,23.8836669921875,39.71160888671875,68.56304931640625,65.51313781738281,89.8380355834961,70.34606170654297,66.786865234375,64.83573913574219,,51.83375549316406,33.16797637939453,27.408618927001953
2017-02-07,10.335010528564453,49.24485778808594,59.03628540039063,69.21073150634766,72.2870101928711,23.95690155029297,39.76773071289063,68.75682830810547,65.64015960693361,90.10358428955078,70.50927734375,67.06227111816406,64.72583770751953,,51.926841735839844,33.35321807861328,27.509525299072266
2017-02-08,10.47968292236328,49.65616989135742,59.46503067016602,70.01718902587889,71.82076263427734,24.185760498046875,40.13257598876953,69.43968200683594,66.53833770751953,90.40576171875,71.31639862060547,68.69638061523439,65.38518524169922,,52.58780288696289,32.63076400756836,27.55538749694824
